"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"left"	"right"	"potential"	"score"
110169736	110170546	0	0	NA	0	0.0100806451612903	2.62516801075269e-05	0	0	0	0	27	0	0	0
110169763	110170546	116	116	0	0	1	0.997369581653226	1	1	1	1	0	0	0	0
110170688	110174622	0	0	NA	0	0.0120967741935484	3.15020161290323e-05	0	0	0	0	45	0	0	0
110170733	110172719	209	209	0	0	1	0.997364331317204	1	1	1	1	0	0	0	0
110172771	110173899	235	235	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110173999	110174445	210	210	0	1	1	1	1	1	1	1	0	0	0	0
110174527	110174622	148	148	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110174750	110175217	212	212	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110175358	110176423	198	198	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
110176514	110176625	193	193	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110176725	110176884	321	321	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
110176999	110178922	0	0	NA	0	0.020253164556962	5.27426160337553e-05	0	0	0	0	39	0	0	0
110177038	110177841	195	195	0	0	1	0.992134757383966	1	1	1	1	0	0	0	0
110177932	110178063	203	203	0	0	1	0.9921875	1	1	1	1	0	0	0	0
110178232	110178922	156	156	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110179037	110179270	120	120	0	0	1	0.981607283722903	1	1	1	1	0	0	0	0
110179037	110181291	0	0	NA	0	0.231884057971014	0.00276771627709657	0	0	0	0	0	0	0	0
110179422	110181291	156	156	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110181390	110182992	157	157	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110183098	110183183	126	126	0	0	1	0.9921875	1	1	1	1	0	0	0	0
110183277	110186384	124	124	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110186409	110186480	18	18	0	0	0	NA	NA	NA	1	1	145	-96	1	1
110186554	110187137	173	173	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110187330	110192213	204	204	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110192285	110192829	148	148	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110192914	110195022	186	186	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110195119	110198466	183	183	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110198632	110200853	203	203	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110200890	110201437	244	244	0	0	1	0.984375	1	1	1	1	0	0	0	0
110201523	110203565	215	215	0	0	1	0.984375	1	1	1	1	0	0	0	0
110203608	110205352	229	229	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
110205407	110205493	232	232	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110205539	110206664	291	291	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
110206716	110206864	260	260	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
110206892	110207402	274	274	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
110207490	110208848	191	191	0	0	1	0.963541666666667	1	1	1	1	0	0	0	0
110208891	110209391	186	186	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
110209428	110209979	166	166	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
110210043	110210128	184	184	0	0	1	0.989583333333333	1	1	1	1	0	0	0	0
110210213	110211646	156	156	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110211674	110211868	138	138	0	0	1	0.986979166666667	1	1	1	1	0	0	0	0
110211923	110212416	125	125	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
110212480	110212573	128	128	0	0	1	0.9921875	1	1	1	1	0	0	0	0
110212619	110213781	139	139	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
110213827	110213925	146	146	0	0	1	0.979166666666667	1	1	1	1	0	0	0	0
110214016	110236890	0	0	NA	0	0.0115207373271889	3.00019201228879e-05	0	0	0	0	0	5780	0	0
110214016	110242674	160	160	0	0	1	0.963511664746544	1	1	1	1	0	0	0	0
110237280	110242674	0	0	NA	0	1	0.00520833333333333	0	0	0	0	5455	0	0	0
110242735	110306943	111	111	0	0	1	0.932291666666667	0	1	1	1	0	0	0	0
110524198	110561347	85	85	0	0	1	0.833333333333333	0	1	1	1	0	0	0	0
110641604	110642314	30	1452	0	0	0.063953488372093	0.0133005587979873	0	0.0456506691278265	0.0133444347197353	0.0279778793298515	5	0	0	0
110641609	110642075	0	0	NA	0	0.00807754442649435	2.10352719439957e-05	0	0	0	0	0	239	0	0
110641609	110642314	1422	1452	0	0.936046511627907	1	0.986678405930069	0.954349330872173	1	0.972022120670148	0.986655565280265	0	0	0	0
110642180	110642314	0	0	NA	0	1	0.015625	0	0	0	0	318	0	0	0
110642522	110642720	0	0	NA	0	0.125	0.0011730018547274	0	0	0	0	0	-210	0	0
110642522	110642840	0	0	NA	0	0.0496894409937888	0.000255407650437454	0	0	0	0	0	-330	0	0
110642522	110644064	81	1339	0	0	1	0.153845309440165	0.0336092715231788	0.473962765957447	0.04772357735319	0.0732622329530087	0	0	0	0
110642522	110644069	0	0	NA	0	0.0280898876404494	0.000100563029765425	0	0	0	0	0	-5	0	0
110642522	110644384	1258	1339	0	0	1	0.844625718024904	0.523609813084112	0.966390728476821	0.926737767046991	0.95227642264681	0	0	0	0
110644183	110644384	125	125	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110644484	110645966	1606	1631	0	0.75609756097561	1	0.979500185281188	0.897850790513834	1	0.978709624362242	0.990634336398028	0	0	0	0
110644484	110647100	0	0	NA	0	0.0338983050847458	8.82768361581921e-05	0	0	0	0	0	0	0	0
110644604	110645966	0	0	NA	0	0.033112582781457	8.62306843267108e-05	0	0	0	0	3	0	0	0
110644607	110645966	25	1631	0	0	0.24390243902439	0.0203253071983274	0	0.102149209486166	0.00936566360197166	0.0212903756377586	0	0	0	0
110646091	110646504	0	0	NA	0	0.121951219512195	0.000994088635588484	0	0	0	0	0	0	0	0
110646091	110647100	1707	1707	0	0.878048780487805	1	0.999005911364412	1	1	1	1	0	0	0	0
110646632	110647100	0	0	NA	0	1	0.0244391025641026	0	0	0	0	0	0	0	0
110646817	110646870	27	27	0	0	0.615384615384615	0.0016025641025641	0	0	1	1	-185	-10	1	0.384615384615385
110646871	110646924	29	29	5	0	0	NA	NA	NA	1	1	-239	-64	1	1
110647148	110647207	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-32	-107	0	0
110647240	110648317	0	0	NA	0	0.423076923076923	0.00988559172436569	0	0.0646380471380471	0	0	0	0	0	0
110647240	110651033	1445	1480	0	0.423076923076923	1	0.978826132010177	0.891201298701299	1	0.968609738589153	0.98409296411355	0	0	0	0
110647240	110663450	35	1480	0	0	0.18	0.0112882762654578	0	0.0769230769230769	0.0159070358864503	0.031390261410847	0	0	0	0
110649298	110651033	0	0	NA	0	1	0.00694444444444444	0	0	0	0	0	0	0	0
110649438	110651033	0	0	NA	0	1	0.00607638888888889	0	0	0	0	-140	0	0	0
110651101	110663450	1601	1601	0	1	1	1	1	1	1	1	0	0	0	0
110660269	110663450	0	0	NA	0	1	0.00520833333333333	0	0	0	0	2782	0	0	0
110662709	110663450	0	0	NA	0	1	0.0138325216450216	0	0	0	0	342	0	0	0
110663051	110663450	15	15	0	0	1	0.0695008116883117	0	1	1	1	0	0	0	0
110663519	110667339	1494	1494	0	1	1	1	1	1	1	1	0	0	0	0
110664047	110666816	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-185	523	0	0
110664047	110667339	22	22	0	0	1	0.0546875	0	1	1	1	-185	0	0	0
110666929	110667339	12	12	0	0	1	0.171875	0	1	1	1	530	0	0	0
110667474	110676973	1928	1928	0	1	1	1	1	1	1	1	0	0	0	0
110677104	110683050	1662	1662	0	0.9	1	0.999739583333333	1	1	1	1	0	0	0	0
110677104	110701437	0	0	NA	0	0.1	0.000260416666666667	0	0	0	0	0	0	0	0
110683135	110685385	0	0	NA	0	0.0160771704180064	4.18676312968917e-05	0	0	0	0	0	-2335	0	0
110683135	110685515	0	0	NA	0	0.12280701754386	0.000458873142076853	0	0	0	0	0	2205	0	0
110683135	110687720	1499	1522	0	0.642857142857143	1	0.992338091946601	0.953383921246924	1	0.978759174943594	0.991017434780453	0	0	0	0
110683135	110701437	23	1522	0	0	0.357142857142857	0.00716116728002495	0	0.0396727399695277	0.00898256521954657	0.0212408250564061	0	0	0	0
110685599	110687720	0	0	NA	0	1	0.0234375	0	0	0	0	2228	0	0	0
110687827	110687946	1274	1274	0	1	1	1	1	1	1	1	0	0	0	0
110688019	110697917	96	1542	0	0	0.130769230769231	0.0110275633709154	0	0.0696347341978409	0.0501967547447812	0.0743168639322616	0	0	0	0
110688019	110701437	1446	1542	0	0	1	0.986368269962418	0.928796203796204	1	0.925683136067738	0.949803245255219	0	0	0	0
110696218	110701437	39	39	0	0	1	0.158854166666667	0	1	1	1	1750	0	0	0
110697968	110701437	91	91	0	0	1	0.359375	0	1	1	1	0	0	0	0
110698840	110701437	0	0	NA	0	1	0.00520833333333333	0	0	0	0	-872	0	0	0
110701556	110705520	1519	1519	0	1	1	1	1	1	1	1	0	0	0	0
110705566	110705869	0	0	NA	0	0.0458715596330275	0.000740977916288991	0	0	0	0	6	0	0	0
110705572	110705869	1142	1142	0	0.878048780487805	1	0.998341996044806	1	1	1	1	0	0	0	0
110705572	110712007	0	0	NA	0	0.0154798761609907	4.031217750258e-05	0	0	0	0	0	224	0	0
110705572	110713136	0	0	NA	0	0.121951219512195	0.000876713861402137	0	0	0	0	0	0	0	0
110880113	110883110	25	598	0	0	0.363636363636364	0.0360994939444768	0	0.172332974137931	0.0257642749859544	0.0578477651478248	0	84	0	0
110880113	110883399	0	0	NA	0	0.157894736842105	0.00141102423090662	0	0	0	0	0	153	0	0
110880113	110883552	39	598	0	0	0.288888888888889	0.0172793024341955	0	0.152828054298642	0.0454275412857278	0.0850072413229679	0	0	0	0
110880113	110883697	524	598	0	0	1	0.942366071856341	0.761904761904762	1	0.849861360427909	0.902647000776104	0	0	0	0
110880131	110883697	10	598	0	0	0.0632911392405063	0.000239940867413178	0	0	0.00644477850934669	0.027000037544165	-18	0	0	0
110883276	110883697	0	0	NA	0	1	0.0208333333333333	0	0	0	0	518	0	0	0
110883794	110893027	717	717	0	0.959016393442623	1	0.99984220976642	1	1	1	1	0	0	0	0
110883794	110906032	0	0	NA	0	0.040983606557377	0.000106728142076503	0	0	0	0	0	0	0	0
110883812	110893027	0	0	NA	0	0.0196078431372549	5.1062091503268e-05	0	0	0	0	-18	0	0	0
110893264	110894108	126	720	0	0	1	0.209197884340918	0	0.409090909090909	0.147245345735655	0.202754654264345	0	0	0	0
110893264	110900529	326	720	0	0	0.875	0.429158536425357	0	0.681628787878788	0.416418584588774	0.489136970966781	0	0	0	0
110893264	110903475	40	720	0	0	0.0961538461538462	0.000909980287278081	0	0	0.0388237896886166	0.0722873214224945	0	-1	0	0
110893264	110906032	228	720	0	0	1	0.360733598946447	0	0.819448584202683	0.282687924219784	0.35064540911355	0	0	0	0
110894165	110906032	10	120	0	0	0	NA	NA	NA	0.0338817108830743	0.132784955783592	38	0	1	0.0833333333333333
110894203	110894284	56	120	0	0	1	0.239125457875458	0	1	0.377404339994308	0.555928993339026	0	0	0	0
110894203	110906032	54	120	0	0	1	0.0916037087912088	0	1	0.360987079589534	0.539012920410466	0	0	0	0
110894394	110906032	34	34	0	0	1	0.0208333333333333	0	0	1	1	0	0	0	0
110900662	110903475	10	118	0	0	0	NA	NA	NA	0.0344947361619168	0.134996789261812	0	-1	1	0.0847457627118644
110900662	110906032	44	118	0	0	1	0.110519344074142	0	1	0.285629382488972	0.460133329375435	0	0	0	0
110900695	110906032	64	118	0	0	1	0.157709822592525	0	1	0.452481112312068	0.632264650399796	0	0	0	0
110903540	110906032	60	60	0	0	1	0.03125	0	0	1	1	0	0	0	0
110904343	110906032	11	11	0	0	1	0.0078125	0	0	1	1	0	0	0	0
110904781	110906032	27	27	0	0	1	0.0286458333333333	0	0	1	1	-438	0	0	0
110905234	110906032	12	12	0	0	1	0.0104166666666667	0	0	1	1	0	0	0	0
110906125	110910617	579	579	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
110910771	110911653	27	511	0	0	0.290909090909091	0.0445377212512791	0	0.191144335825187	0.0334408092837385	0.0722343374872987	0	0	0	0
110910771	110914724	484	511	0	0	1	0.952858112082054	0.807815057283142	1	0.927765662512701	0.966559190716261	0	0	0	0
110911772	110914724	17	17	0	0	1	0.0703125	0	1	1	1	0	0	0	0
112486152	112489580	470	470	0	1	1	1	1	1	1	1	0	0	0	0
112489698	112499044	604	604	0	1	1	1	1	1	1	1	0	0	0	0
112498937	112499044	0	0	NA	0	1	0.120654347265222	0	1	0	0	0	0	0	0
112498941	112499044	0	0	NA	0	1	0.00694981940144479	0	0	0	0	-4	0	0	0
112499186	112504031	496	496	0	1	1	1	1	1	1	1	0	0	0	0
112504164	112504625	489	489	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
112504715	112516439	464	464	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
112508287	112508322	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-3572	-3697	0	0
112516576	112518974	535	535	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
112519044	112519885	510	510	0	0	1	0.99722889957265	1	1	1	1	0	0	0	0
112519044	112522319	0	0	NA	0	0.0641025641025641	0.000166933760683761	0	0	0	0	0	0	0	0
112520022	112521662	0	0	NA	0	0.217391304347826	0.000826539855072464	0	0	0	0	0	657	0	0
112520022	112522319	569	569	0	0	1	0.991360960144928	1	1	1	1	0	0	0	0
112521865	112522319	0	0	NA	0	1	0.0078125	0	0	0	0	645	0	0	0
112522510	112526941	570	570	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
112527051	112527373	737	737	0	0	1	0.9921875	1	1	1	1	0	0	0	0
112527485	112545698	566	566	0	0	1	0.994791666666667	1	1	1	1	0	0	0	0
112539838	112539899	0	0	NA	0	0.5	0.00130208333333333	0	0	0	0	6028	4656	0	0
112539846	112539907	0	0	NA	0	0.5	0.00130208333333333	0	0	0	0	6020	4648	0	0
112545866	112547619	552	552	0	0	1	0.9921875	1	1	1	1	0	0	0	0
112547753	112548107	576	576	0	0	1	0.997302270459082	1	1	1	1	0	0	0	0
112547753	112554056	0	0	NA	0	0.0359281437125748	9.3562874251497e-05	0	0	0	0	0	0	0	0
112548177	112554056	469	469	0	0	1	0.9921875	1	1	1	1	0	0	0	0
112554183	112554886	566	566	0	0	1	0.9921875	1	1	1	1	0	0	0	0
112554950	112556051	0	0	NA	0	0.0727272727272727	0.000189393939393939	0	0	0	0	56	0	0	0
112555006	112556051	630	630	0	0	1	0.989393939393939	1	1	1	1	0	0	0	0
112556221	112558195	10	513	0	0	0	NA	NA	NA	0.00752951865318467	0.0314568361226438	4	0	1	0.0194931773879142
112556225	112558195	503	513	0	0	1	0.984375	1	1	0.968543163877356	0.992470481346815	0	0	0	0
112558414	112559321	635	635	0	0	1	0.983706825657895	1	1	1	1	0	0	0	0
112558431	112559321	0	0	NA	0	0.131578947368421	0.000668174342105263	0	0	0	0	-17	0	0	0
112559400	112565110	518	518	0	0	1	0.971354166666667	1	1	1	1	0	0	0	0
112565179	112569151	430	430	0	0	1	0.963541666666667	1	1	1	1	0	0	0	0
112569260	112584038	13	425	0	0	0.294117647058824	0.00220512599551166	0	0	0.0142165661097382	0.0469599044784971	0	0	0	0
112569260	112587904	412	425	0	0	1	0.927482374004488	0	1	0.953040095521503	0.985783433890262	0	0	0	0
112584162	112587904	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
113177977	113178173	181	394	0	0	1	0.608252115488869	0.208901515151515	1	0.410182283523479	0.508599442364846	0	0	0	0
113178009	113178173	213	394	0	0	1	0.391747884511131	0	0.791098484848485	0.491400557635154	0.589817716476521	0	0	0	0
113178288	113178961	40	1540	0	0	0.159420289855072	0.00738487760460901	0	0.0490949453551912	0.0180298178148869	0.0339182341331651	0	4	0	0
113178288	113178965	1500	1540	0	0.840579710144927	1	0.992499847412158	0.950905054644809	1	0.966081765866835	0.981970182185113	0	0	0	0
113178288	113178998	0	0	NA	0	0.0442655935613682	0.00011527498323273	0	0	0	0	0	-33	0	0
113179090	113179916	1345	1345	0	0.977272727272727	1	0.999940814393939	1	1	1	1	0	0	0	0
113179180	113179916	0	0	NA	0	0.0227272727272727	5.91856060606061e-05	0	0	0	0	-90	0	0	0
113180043	113180157	1490	1490	0	1	1	1	1	1	1	1	0	0	0	0
113180232	113181129	1684	1684	0	1	1	1	1	1	1	1	0	-1	0	0
113181231	113183643	0	0	NA	0	0.0263157894736842	0.000129661374680834	0	0	0	0	0	702	0	0
113181231	113183786	0	0	NA	0	0.0882352941176471	0.000466648300977345	0	0	0	0	0	559	0	0
113181231	113183802	17	2077	0	0	0.155555555555556	0.00432912504101023	0	0.037864721485411	0.004309991870815	0.0120597722119968	0	543	0	0
113181231	113184345	2060	2077	0	0.823529411764706	1	0.995074565283332	0.955903563720587	1	0.987940227788003	0.995690008129185	0	0	0	0
113184029	113184345	114	114	0	0	1	0.786458333333333	0	1	1	1	459	0	0	0
113184453	113185484	67	2649	0	0	0.147058823529412	0.0140240277121272	0	0.0870868644067796	0.0193132864940652	0.0312718399687509	35	0	0	0
113184488	113185484	2582	2649	0	0.852941176470588	1	0.985975972287873	0.91291313559322	1	0.968728160031249	0.980686713505935	0	0	0	0
113185561	113187199	299	2165	0	0	0.425196850393701	0.151657824036155	0	0.310697776799472	0.123573056179176	0.152639414952464	0	0	0	0
113185561	113190867	53	2165	0	0	0.179487179487179	0.00456841213880783	0	0.034616755087497	0.0179707723769012	0.0309899666531219	0	4	0	0
113185561	113190871	1813	2165	0	0.478260869565217	1	0.830087507141193	0.662307692307692	1	0.821870230034336	0.852956559804001	0	0	0	0
113185561	113195070	0	0	NA	0	0.411764705882353	0.013686256683844	0	0.112172284644195	0	0	0	0	0	0
113189280	113190867	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-671	4	0	0
113189354	113189388	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-745	1314	0	0
113189389	113189421	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-780	1281	0	0
113190976	113195070	1978	1978	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
113194327	113195070	0	0	NA	0	1	0.00260416666666667	0	0	0	0	799	0	0	0
113195126	113196180	1818	1818	0	1	1	1	1	1	1	1	0	0	0	0
113196223	113197177	2044	2044	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
113197244	113198190	1972	1972	0	0	1	0.997395833333333	1	1	1	1	0	0	0	0
113198265	113200380	0	0	NA	0	0.0862068965517241	0.000399078132023374	0	0	0	0	0	46	0	0
113198265	113200426	2054	2054	0	0	1	0.99699675520131	1	1	1	1	0	0	0	0
113200517	113208023	54	1612	0	0	0.238095238095238	0.0118359614463255	0	0.0872732679155515	0.0247148241365572	0.0422826944738646	0	0	0	0
113200517	113208598	1558	1612	0	0	1	0.985559871887008	0.912280701754386	1	0.957717305526135	0.975285175863443	0	0	0	0
113324578	113325660	49	49	0	0	1	0.494791666666667	0	1	1	1	0	0	0	0
113325847	113325918	53	53	0	0	1	0.726503979400749	0	1	1	1	0	0	0	0
113325847	113344862	0	0	NA	0	0.0224719101123595	5.85205992509363e-05	0	0	0	0	0	0	0	0
113326092	113334428	0	0	NA	0	0.0694444444444444	0.000180844907407407	0	0	0	0	0	5021	0	0
113326092	113344862	38	38	0	0	1	0.455548321759259	0	1	1	1	0	0	0	0
113334547	113344862	0	0	NA	0	1	0.00260416666666667	0	0	0	0	5412	0	0	0
113338369	113344862	0	0	NA	0	1	0.00260416666666667	0	0	0	0	1590	0	0	0
113344960	113350848	52	52	0	0	1	0.427083333333333	0	1	1	1	0	0	0	0
113346570	113346599	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-1610	-1737	0	0
113347402	113347431	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-2442	-2569	0	0
113350974	113351077	0	0	NA	0	0.107142857142857	0.000279017857142857	0	0	0	0	0	-229	0	0
113350974	113351792	0	0	NA	0	0.24	0.00145430307539683	0	0	0	0	0	-944	0	0
113350974	113355322	61	61	0	0	1	0.540351872519841	0	1	1	1	0	0	0	0
113350974	113363761	0	0	NA	0	0.3125	0.00218563988095238	0	0	0	0	0	0	0	0
113351959	113355322	0	0	NA	0	1	0.00520833333333333	0	0	0	0	-985	0	0	0
113355482	113363761	52	52	0	0	1	0.4921875	0	1	1	1	0	0	0	0
113360285	113363761	14	14	0	0	1	0.0546875	0	1	1	1	0	0	0	0
113363911	113364019	66	66	0	0	1	0.610210902262958	0	1	1	1	0	0	0	0
113363911	113364071	0	0	NA	0	0.222222222222222	0.00437243107037545	0	0	0	0	0	0	0	0
113403909	113403992	0	0	NA	0	1	0.00260416666666667	0	0	0	0	4312	-4383	0	0
113408221	113410855	0	0	NA	0	1	0.0598958333333333	0	1	0	0	0	11084	0	0
113422672	113422825	0	0	NA	0	1	0.00520833333333333	0	0	0	0	308	0	0	0
113422980	113424216	74	74	0	0	1	0.380208333333333	0	1	1	1	0	0	0	0
113424350	113425051	84	84	0	0	1	0.580729166666667	0	1	1	1	0	0	0	0
113425180	113428951	99	99	0	0	1	0.4296875	0	1	1	1	0	0	0	0
113429093	113433670	0	0	NA	0	1	0.0341433994926642	0	0	0	0	0	71	0	0
113429093	113433741	77	77	0	0	1	0.116898267174002	0	1	1	1	0	0	0	0
113433714	113433784	0	0	NA	0	1	0.00520833333333333	0	0	0	0	154	-43	0	0
113433868	113444424	89	89	0	0	1	0.4765625	0	1	1	1	0	0	0	0
113444590	113448998	11	130	0	0	1	0.0804796006944444	0	1	0.0367732150291858	0.132457554201583	0	0	0	0
113444590	113449396	11	130	0	0	0.166666666666667	0.000434027777777778	0	0	0.0367732150291858	0.132457554201583	0	-398	0	0
113444590	113449430	72	130	0	0	1	0.00963541666666667	0	0	0.468394339572931	0.639297968119377	0	-432	0	0
113444590	113453223	36	130	0	0	1	0.0214301215277778	0	0	0.200000075739682	0.353846078106472	0	0	0	0
113449278	113449430	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	-432	0	0
113458109	113459311	398	398	0	0	1	0.981770833333333	1	1	1	1	0	0	0	0
113459409	113461053	382	382	0	0	1	0.973958333333333	1	1	1	1	0	0	0	0
113461137	113462739	242	347	0	0	1	0.765005472240655	0	1	0.649071065294383	0.745741614820891	0	0	0	0
113461137	113474123	105	347	0	0	1	0.136036194426012	0	1	0.254258385179109	0.350928934705617	0	0	0	0
113462892	113474123	249	249	0	0	1	0.7734375	0	1	1	1	0	0	0	0
113474255	113480574	356	356	0	0	1	0.9765625	1	1	1	1	0	0	0	0
113480744	113483399	0	0	NA	0	0.0504201680672269	0.000131302521008403	0	0	0	0	0	440	0	0
113480744	113483839	292	306	0	0	1	0.936438637955182	0	1	0.930836858741316	0.977659873284828	0	0	0	0
113480744	113490666	14	306	0	0	0.357142857142857	0.000930059523809524	0	0	0.0223401267151717	0.0691631412586845	0	0	0	0
113484057	113490666	78	163	0	0	1	0.0260416666666667	0	0	0.401838897980334	0.555216316743592	0	0	0	0
113484197	113490666	65	163	0	0	0	NA	NA	NA	0.323603035443134	0.473942976826804	0	0	1	0
113484224	113490666	20	163	0	0	0	NA	NA	NA	0.0723310414747177	0.173067731531417	-27	0	1	0.122699386503067
113649536	113650405	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
113650508	113651670	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
113651728	113652872	0	0	NA	0	1	0.00260416666666667	0	0	0	0	0	0	0	0
113821019	113821153	0	0	NA	0	0.00346981263011797	9.03597039093222e-06	0	0	0	0	0	-596	0	0
113821019	113821579	0	0	NA	0	0.0214067278287462	5.57466870540265e-05	0	0	0	0	0	378	0	0
113821019	113821812	22	37299	0	0	0.0358890701468189	0.000632937520773799	0	0.00420723596903563	0.000343427349770652	0.000836228941282727	0	145	0	0
113821019	113821957	37181	37299	0	0.942211055276382	1	0.99589679201413	0.981111849881797	1	0.99626645902975	0.997406293590964	0	0	0	0
113821019	113823374	96	37299	0	0	0.0577889447236181	0.00340548780765171	0	0.0181984191060148	0.00205959221221169	0.00308799887602124	0	0	0	0
113821771	113821957	0	0	NA	0	1	0.00390625	0	0	0	0	416	0	0	0
113821876	113821957	0	0	NA	0	1	0.05078125	0	0.424999999999983	0	0	311	0	0	0
113822187	113822582	0	0	NA	0	0.040983606557377	0.000999406172617752	0	0	0	0	0	-625	0	0
113822187	113823374	30604	30621	0	0.936920222634508	1	0.998450426801475	0.986324171857218	1	0.999180985485376	0.999708665407802	0	0	0	0
113822339	113823374	17	30621	0	0	0.0316455696202532	0.000550167025906772	0	0	0.000291334592197651	0.000819014514624464	-152	0	0	0
113822848	113823374	0	0	NA	0	1	0.0260416666666667	0	0	0	0	347	0	0	0
113823551	113826238	17	71296	0	0	0.0311355311355311	0.00052522662633138	0	0.00293980948888146	0.000125107670732848	0.000351777428010419	0	757	0	0
113823551	113826398	0	0	NA	0	0.00232828870779977	6.06325184322856e-06	0	0	0	0	0	597	0	0
113823551	113826476	0	0	NA	0	0.00941619585687382	3.31035314485753e-05	0	0	0	0	0	519	0	0
113823551	113826515	0	0	NA	0	0.00194024058983314	5.05270986935713e-06	0	0	0	0	0	480	0	0
113823551	113826554	0	0	NA	0	0.00194024058983314	5.05270986935713e-06	0	0	0	0	0	441	0	0
113823551	113826995	71279	71296	0	0.968864468864469	1	0.999425501170638	0.99677964749273	1	0.99964822257199	0.999874892329267	0	0	0	0
113824352	113824383	0	0	NA	0	1	0.00317028985507246	0	0	0	0	-801	-1009	0	0
113824352	113824415	0	0	NA	0	1	0.137454710144928	0	1	0	0	-801	-1041	0	0
113826347	113826995	31	43	0	0	0	NA	NA	NA	0.586862316766363	0.854998148349916	818	0	1	0.720930232558139
113826351	113826710	0	0	NA	0	1	0.00260416666666667	0	0	0	0	814	285	0	0
113826351	113826995	12	43	0	0	1	0.0390625	0	0	0.145001851650084	0.413137683233637	814	0	0	0
113826583	113826621	0	0	NA	0	0.323529411764706	0.000842524509803922	0	0	0	0	582	374	0	0
113826583	113826660	0	0	NA	0	0.323529411764706	0.000842524509803922	0	0	0	0	582	335	0	0
113826594	113826671	0	0	NA	0	0.352941176470588	0.000919117647058824	0	0	0	0	571	324	0	0
113826633	113826671	0	0	NA	0	1	0.00260416666666667	0	0	0	0	532	324	0	0
113826633	113826710	0	0	NA	0	1	0.00651041666666667	0	0	0	0	532	285	0	0
113826647	113826724	0	0	NA	0	1	0.00390625	0	0	0	0	518	271	0	0
113826661	113826699	0	0	NA	0	1	0.00260416666666667	0	0	0	0	504	296	0	0
113826806	113826995	0	0	NA	0	1	0.09375	0	1	0	0	359	0	0	0
113827165	113828546	74713	74713	0	0.999601498366143	1	0.999998962235328	1	1	1	1	0	0	0	0
113827268	113828546	0	0	NA	0	0.000398501633856699	1.03776467150182e-06	0	0	0	0	-103	0	0	0
113827746	113828546	0	0	NA	0	1	0.00260416666666667	0	0	0	0	-581	0	0	0
113827838	113828546	0	0	NA	0	1	0.0104166666666667	0	0	0	0	-673	0	0	0
113828712	113828842	0	0	NA	0	0.00181554103122731	4.72797143548778e-06	0	0	0	0	0	-296	0	0
113828712	113829026	0	0	NA	0	0.0251572327044025	0.000835004953658255	0	0.0040305849758396	0	0	0	-480	0	0
113828712	113829118	10	42218	0	0	0	NA	NA	NA	9.00722413244872e-05	0.000383659342360197	0	-572	1	0.000236865791842342
