"initial"	"last"	"count"	"total"	"flag"	"min"	"max"	"mean"	"percentile_5"	"percentile_95"	"lower"	"upper"	"potential"	"score"
108218660	108229423	0	0	NA	0	0.208333333333333	0.000524769101595298	0	0	0	0	0	0
108218948	108229198	0	0	NA	0	0.195652173913043	0.000492826634541671	0	0	0	0	0	0
108270235	108270339	18	18	0	0	1	0.0705289672544081	0	1	1	1	0	0
108270425	108286802	16	16	0	0	1	0.0705289672544081	0	1	1	1	0	0
108286860	108303252	10	10	0	0	1	0.0730478589420655	0	1	1	1	0	0
108302894	108303252	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108303366	108303453	20	20	0	0	1	0.143576826196474	0	1	1	1	0	0
108303605	108306825	17	17	0	0	1	0.16624685138539	0	1	1	1	0	0
108785744	108793515	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108793641	108806678	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108888478	108898015	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108898134	108910002	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108910151	108957687	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108957800	108961538	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
108961657	108962423	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
108962496	108964760	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
108964903	108992375	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
108992449	109008896	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109009050	109019710	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
109019912	109046915	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
109046992	109052299	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109052476	109055045	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109055127	109055389	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
109055127	109100784	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109055596	109058231	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109055596	109100784	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
109100888	109120369	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
109120467	109125111	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
109141377	109164900	14	14	0	0	1	0.00251889168765743	0	0	1	1	0	0
109165060	109179541	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
109179634	109182207	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
109179634	109206608	12	12	0	0	1	0.0100755667506297	0	0	1	1	0	0
110307529	110307859	468	468	0	0	1	0.924433249370277	0	1	1	1	0	0
110307948	110308068	547	547	0	0	1	0.947103274559194	0	1	1	1	0	0
110308124	110308669	0	0	NA	0	0.0241545893719807	6.08427943878606e-05	0	0	0	0	0	0
110308124	110357471	468	468	0	0	1	0.977269132016695	1	1	1	1	0	0
110313831	110313864	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110357189	110357471	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110357553	110363002	0	0	NA	0	0.0404858299595142	0.000101979420552932	0	0	0	0	0	0
110357553	110424733	478	478	0	0	1	0.969610132675226	1	1	1	1	0	0
110357553	110424952	0	0	NA	0	0.0242914979757085	6.11876523317594e-05	0	0	0	0	0	0
110424869	110424952	452	452	0	0	1	0.984886649874055	1	1	1	1	0	0
110424981	110503846	0	0	NA	0	0.588235294117647	0.0304842048389233	0	0.167375886524823	0	0	0	0
110424998	110428466	485	485	0	0	1	0.939289094909188	0.763953488372093	1	1	1	0	0
110428584	110429884	564	564	0	0	1	0.987405541561713	1	1	1	1	0	0
110429957	110430400	450	450	0	0	1	0.987405541561713	1	1	1	1	0	0
110430437	110430544	588	588	0	0	1	0.98992443324937	1	1	1	1	0	0
110430608	110432324	711	711	0	0	1	0.974811083123426	1	1	1	1	0	0
110432361	110434400	778	778	0	0	1	0.979848866498741	1	1	1	1	0	0
110434443	110436268	681	681	0	0	1	0.972292191435768	1	1	1	1	0	0
110436368	110438001	641	641	0	0	1	0.98992443324937	1	1	1	1	0	0
110438038	110438617	496	496	0	0	1	0.98992443324937	1	1	1	1	0	0
110438669	110439788	373	373	0	0	1	0.987405541561713	1	1	1	1	0	0
110439834	110444875	0	0	NA	0	0.0560747663551402	0.000141246262859295	0	0	0	0	0	0
110439834	110445331	0	0	NA	0	0.178571428571429	0.000449802087081684	0	0	0	0	0	0
110439834	110445828	415	415	0	0	1	0.974220034773485	1	1	1	1	0	0
110445883	110446072	0	0	NA	0	0.108108108108108	0.000272312614881884	0	0	0	0	0	0
110445883	110446418	0	0	NA	0	0.6	0.0685030133734974	0	0.269300471185212	0	0	0	0
110445883	110446797	426	426	0	0	1	0.926032672777878	0.700728913571676	1	1	1	0	0
110445883	110503462	0	0	NA	0	0.0612244897959184	0.000154217858428006	0	0	0	0	0	0
110446500	110446797	0	0	NA	0	1	0.0403022670025189	0	0	0	0	0	0
110446865	110447069	0	0	NA	0	0.0408163265306122	0.000170557158831951	0	0	0	0	0	0
110446865	110447168	0	0	NA	0	0.0244498777506112	6.1586593830255e-05	0	0	0	0	0	0
110446865	110449678	289	289	0	0	1	0.994730072872023	1	1	1	1	0	0
110447258	110449678	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110449790	110450304	306	306	0	0	1	0.98992443324937	1	1	1	1	0	0
110450455	110457342	345	345	0	0	1	0.994962216624685	1	1	1	1	0	0
110457436	110458770	430	430	0	0	1	0.98992443324937	1	1	1	1	0	0
110458935	110462113	500	500	0	0	1	0.994962216624685	1	1	1	1	0	0
110460273	110462113	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110462187	110462277	414	414	0	0	1	0.994962216624685	1	1	1	1	0	0
110462385	110465404	360	360	0	0	1	0.997481108312343	1	1	1	1	0	0
110465607	110466002	598	598	0	0	1	0.997481108312343	1	1	1	1	0	0
110466063	110467039	369	369	0	0	1	0.994962216624685	1	1	1	1	0	0
110467097	110469216	398	398	0	0	1	0.997481108312343	1	1	1	1	0	0
110469325	110471687	0	0	NA	0	0.033112582781457	8.34070095250805e-05	0	0	0	0	0	0
110469325	110472928	376	376	0	0.966887417218543	1	0.999916592990475	1	1	1	1	0	0
110472956	110484955	0	0	NA	0	0.0487804878048781	0.000122872765251582	0	0	0	0	0	0
110473151	110473466	0	0	NA	0	0.0149700598802395	3.77079593960693e-05	0	0	0	0	0	0
110473151	110475206	0	0	NA	0	0.0967741935483871	0.000243763711708784	0	0	0	0	0	0
110473151	110477888	0	0	NA	0	0.0174418604651163	4.39341573428622e-05	0	0	0	0	0	0
110473151	110478002	279	279	0	0	1	0.994513938030986	1	1	1	1	0	0
110474716	110474759	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110478165	110480219	260	260	0	0	1	0.997481108312343	1	1	1	1	0	0
110480391	110482515	478	478	0	0	1	0.997481108312343	1	1	1	1	0	0
110482660	110484904	433	433	0	0	1	0.997481108312343	1	1	1	1	0	0
110485028	110485654	476	476	0	0	1	0.997447297685663	1	1	1	1	0	0
110485028	110489444	0	0	NA	0	0.0134228187919463	3.38106266799655e-05	0	0	0	0	0	0
110485837	110487339	0	0	NA	0	0.0364963503649635	0.000145975484054704	0	0	0	0	0	0
110485837	110489444	507	507	0	0	1	0.994742589336898	1	1	1	1	0	0
110485837	110489710	0	0	NA	0	0.0292397660818713	7.36518037326734e-05	0	0	0	0	0	0
110489509	110489710	631	631	0	1	1	1	1	1	1	1	0	0
110489786	110490022	0	0	NA	0	0.0364963503649635	9.19303535641398e-05	0	0	0	0	0	0
110489786	110491232	656	656	0	0	1	0.997389177958778	1	1	1	1	0	0
110491341	110492069	556	556	0	0	1	0.997481108312343	1	1	1	1	0	0
110492178	110493210	496	496	0	1	1	1	1	1	1	1	0	0
110493283	110495341	487	487	0	0	1	0.997481108312343	1	1	1	1	0	0
110495468	110501667	456	456	0	0	1	0.997481108312343	1	1	1	1	0	0
110501749	110503846	0	0	NA	0	0.0384615384615385	9.68804495252858e-05	0	0	0	0	0	0
110501785	110503120	408	408	0	0.961538461538462	1	0.999903119550475	1	1	1	1	0	0
110503256	110504165	0	0	NA	0	0.0359281437125748	0.000117632585721023	0	0	0	0	0	0
110503283	110503382	380	380	0	0.964071856287425	1	0.999882367414279	1	1	1	1	0	0
110503482	110503846	276	276	0	1	1	1	1	1	1	1	0	0
110503994	110504147	193	193	0	0	1	0.997481108312343	1	1	1	1	0	0
110504265	110504336	0	0	NA	0	0.0190677966101695	4.80297143832985e-05	0	0	0	0	0	0
110504265	110505923	0	0	NA	0	0.00994318181818182	2.50457980306847e-05	0	0	0	0	0	0
110504265	110506199	0	0	NA	0	0.263157894736842	0.103668597646001	0	0.172896069447794	0	0	0	0
110504265	110506289	0	0	NA	0	0.0555555555555556	0.00284969893089354	0	0.0228484848484848	0	0	0	0
110504265	110506332	0	0	NA	0	0.0555555555555556	0.00282411075317096	0	0.0223382481934756	0	0	0	0
110504265	110506373	0	0	NA	0	0.0555555555555556	0.00282411075317096	0	0.0223382481934756	0	0	0	0
110504265	110506414	313	313	0	0	1	0.885241514716692	0.791758604431872	1	1	1	0	0
110506152	110506192	0	0	NA	0	0.5	0.00125944584382872	0	0	0	0	0	0
110506159	110506199	0	0	NA	0	0.5	0.00125944584382872	0	0	0	0	0	0
110506200	110506289	0	0	NA	0	0.25	0.000629722921914358	0	0	0	0	0	0
110506209	110506249	0	0	NA	0	0.25	0.000629722921914358	0	0	0	0	0	0
110506209	110506423	0	0	NA	0	1	0.112090680100756	0	1	0	0	0	0
110506299	110506423	0	0	NA	0	1	0.113350125944584	0	1	0	0	0	0
110506342	110506423	0	0	NA	0	1	0.113350125944584	0	1	0	0	0	0
110506383	110506423	0	0	NA	0	1	0.118387909319899	0	1	0	0	0	0
110506607	110507934	476	476	0	0	1	0.997481108312343	1	1	1	1	0	0
110508222	110511933	484	484	0	1	1	1	1	1	1	1	0	0
110508796	110511933	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110615648	110622215	984	1223	0	0	1	0.91875463450599	0.761636485580148	1	0.782355382429515	0.826802426237697	0	0
110615648	110624233	0	0	NA	0	0.205128205128205	0.000805518986796901	0	0	0	0	0	0
110615648	110627438	25	1223	0	0	0.272727272727273	0.0102937618907484	0	0.103950216450216	0.0125107773556825	0.0283722970515129	0	0
110615648	110634544	54	1223	0	0	0.159090909090909	0.00274263671186115	0	0	0.0326398715783765	0.0556675691411656	0	0
110615775	110622215	160	1223	0	0	0.588235294117647	0.0566814399243979	0	0.193061840120664	0.111926656012763	0.149725020193288	0	0
110615775	110624233	0	0	NA	0	0.256637168141593	0.000646441229575801	0	0	0	0	0	0
110618396	110618838	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110618396	110622215	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110619132	110622215	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
110622284	110624233	21	1216	0	0	0.232	0.00135403283472167	0	0	0.00994740665066754	0.024592067033543	0	0
110622367	110624233	1195	1216	0	0	1	0.991022552588973	1	1	0.975407932966457	0.990052593349332	0	0
110622367	110627438	0	0	NA	0	0.0152173913043478	6.67395133326691e-05	0	0	0	0	0	0
110624280	110624503	0	0	NA	0	0.106382978723404	0.000961414474680956	0	0	0	0	0	0
110624280	110625189	754	882	0	0	1	0.958946372469964	0.832704402515723	1	0.831629517998677	0.878121048894748	0	0
110624280	110627438	98	882	0	0	0.3125	0.0367963125015774	0	0.162924865831843	0.0903703703703704	0.131851851851852	0	0
110624280	110634544	30	882	0	0	0.134615384615385	0.000777008866120198	0	0	0.0220507840571504	0.0459764268272034	0	0
110625279	110627438	510	535	0	0	1	0.989292238841192	1	1	0.935386376175127	0.97115567989964	0	0
110625304	110627438	25	535	0	0	0.214285714285714	0.00063219440817865	0	0	0.0288443201003602	0.0646136238248734	0	0
110627548	110634544	771	771	0	0	1	0.994962216624685	1	1	1	1	0	0
110632055	110632183	0	0	NA	0	0.15625	0.000393576826196474	0	0	0	0	0	0
110632092	110632220	0	0	NA	0	1	0.00716309823677582	0	0	0	0	0	0
110634596	110634671	951	951	0	0	1	0.994962216624685	1	1	1	1	0	0
110634777	110635467	1103	1141	0	0	1	0.97752963592353	0.857142857142857	1	0.956284528102425	0.977107233510196	0	0
110634777	110635472	38	1141	0	0	0.259259259259259	0.00684339179909607	0	0.0572085385878489	0.0228927664898044	0.0437154718975751	0	0
110634887	110635467	0	0	NA	0	0.2	0.0127009220771244	0	0.118724778046812	0	0	0	0
110634887	110635472	0	0	NA	0	0.125	0.000407158512592122	0	0	0	0	0	0
110635136	110635467	0	0	NA	0	1	0.151133501259446	0	1	0	0	0	0
110635589	110636946	0	0	NA	0	0.116279069767442	0.000480871373901974	0	0	0	0	0	0
110635589	110637128	565	565	0	0	1	0.994481345250783	1	1	1	1	0	0
110637250	110638241	35	794	0	0	0.212121212121212	0.00429996785887408	0	0	0.0298021820600662	0.0583590270079439	0	0
110637250	110638377	759	794	0	0	1	0.988143357078154	1	1	0.941640972992056	0.970197817939934	0	0
110638493	110638768	0	0	NA	0	1	0.0248436843691696	0	0	0	0	0	0
110638546	110638768	0	0	NA	0	1	0.176667650643425	0	1	0	0	0	0
110638554	110638768	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
110714286	110717675	0	0	NA	0	0.0594059405940594	0.000236495464017	0	0	0	0	0	0
110714286	110719228	249	249	0	0	1	0.863743353402482	0	1	1	1	0	0
110716009	110717550	0	0	NA	0	0.2	0.000503778337531486	0	0	0	0	0	0
110716009	110719228	117	117	0	0	1	0.530982367758186	0	1	1	1	0	0
110717843	110719228	0	0	NA	0	1	0.0151133501259446	0	0	0	0	0	0
111114770	111114904	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111115058	111153904	0	0	NA	0	0.3125	0.000787153652392947	0	0	0	0	0	0
111115692	111153904	46	46	0	0	1	0.117600755667506	0	1	1	1	0	0
111117069	111117287	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111117429	111118253	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111153722	111153904	624	624	0	0	1	0.816120906801008	0	1	1	1	0	0
111153992	111159026	20	914	0	0	1	0.00567110815047396	0	0	0.0123972049848507	0.0313664711639458	0	0
111153992	111205288	802	914	0	0	1	0.88151855123399	0	1	0.856203189367711	0.898720224199029	0	0
111153992	111209871	18	914	0	0	0.041407867494824	0.000191856991898222	0	0	0.0106856821099088	0.0287016264240081	0	0
111153992	111217678	74	914	0	0	0.523809523809524	0.0320139496186	0	0.279365079365079	0.063278321427238	0.0986472803233091	0	0
111159063	111205288	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111159090	111205288	10	10	0	0	1	0.00482787573467674	0	0	1	1	0	0
111159090	111217678	0	0	NA	0	0.75	0.00272879932829555	0	0	0	0	0	0
111185771	111205288	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111186966	111205288	0	0	NA	0	0.333333333333333	0.000839630562552477	0	0	0	0	0	0
111186991	111205288	0	0	NA	0	1	0.00356842989084803	0	0	0	0	0	0
111186991	111209871	0	0	NA	0	0.25	0.000629722921914358	0	0	0	0	0	0
111186991	111217678	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111203118	111205288	0	0	NA	0	1	0.0403022670025189	0	0	0	0	0	0
111205374	111208085	0	0	NA	0	0.0162337662337662	4.08910988256076e-05	0	0	0	0	0	0
111205374	111209334	0	0	NA	0	0.333333333333333	0.00676025049494646	0	0	0	0	0	0
111205374	111209871	559	693	0	0	1	0.832488252799379	0	1	0.777233257645862	0.836042355629751	0	0
111205374	111217678	134	693	0	0	1	0.0750682882264967	0	0.348260869565217	0.163957644370249	0.222766742354138	0	0
111209347	111209871	0	0	NA	0	1	0.0755667506297229	0	1	0	0	0	0
111210003	111217678	814	814	0	0	1	0.974296278933443	1	1	1	1	0	0
111210003	111267547	0	0	NA	0	0.0319634703196347	8.05125196968129e-05	0	0	0	0	0	0
111210003	111300747	0	0	NA	0	0.172413793103448	0.000434291670285764	0	0	0	0	0	0
111217881	111233204	856	856	0	0	1	0.986326626453852	1	1	1	1	0	0
111217881	111233206	0	0	NA	0	0.0440677966101695	0.000111002006574734	0	0	0	0	0	0
111217881	111233209	0	0	NA	0	0.357142857142857	0.000899604174163368	0	0	0	0	0	0
111217881	111243871	0	0	NA	0	0.0271186440677966	6.83089271229134e-05	0	0	0	0	0	0
111233294	111243871	844	844	0	0	1	0.989494741462693	1	1	1	1	0	0
111233294	111257566	0	0	NA	0	0.0177304964539007	6.98501170123444e-05	0	0	0	0	0	0
111233294	111267547	0	0	NA	0	0.142857142857143	0.000359841669665347	0	0	0	0	0	0
111241337	111243871	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
111243967	111244198	1027	1027	0	0	1	0.98992443324937	1	1	1	1	0	0
111244295	111257566	0	0	NA	0	0.388888888888889	0.00151903776388875	0	0	0	0	0	0
111244295	111266826	0	0	NA	0	0.148936170212766	0.000375154081140468	0	0	0	0	0	0
111244295	111267547	947	947	0	0	1	0.982992458029026	1	1	1	1	0	0
111254557	111254607	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
111257626	111267547	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
111266888	111267547	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
111267671	111273813	930	930	0	0	1	0.992152683588452	1	1	1	1	0	0
111267671	111274730	0	0	NA	0	0.115384615384615	0.000290641348575857	0	0	0	0	0	0
111273953	111274730	769	769	0	0	1	0.994962216624685	1	1	1	1	0	0
111274791	111275511	0	0	NA	0	0.111111111111111	0.000279876854184159	0	0	0	0	0	0
111274791	111275531	720	720	0	0	1	0.997201231458158	1	1	1	1	0	0
111275679	111277586	639	639	0	0	1	0.981118527657871	1	1	1	1	0	0
111275679	111280537	0	0	NA	0	0.272727272727273	0.00124923052852674	0	0	0	0	0	0
111277674	111280271	728	739	0	0	1	0.906284612379608	0.685483870967742	1	0.976384272441225	0.993845768154174	0	0
111277674	111280537	11	739	0	0	0.510204081632653	0.0861587125574194	0	0.29616368286445	0.00615423184582617	0.0236157275587746	0	0
111280351	111280537	557	557	0	0	1	0.997110683064158	1	1	1	1	0	0
111280441	111280537	0	0	NA	0	0.147058823529412	0.000370425248184916	0	0	0	0	0	0
111280678	111283138	188	188	0	0	1	0.744499615791487	0	1	1	1	0	0
111280742	111283138	0	0	NA	0	0.294117647058824	0.000740850496369833	0	0	0	0	0	0
111280746	111283138	0	0	NA	0	0.13953488372093	0.000351473258742897	0	0	0	0	0	0
111283364	111284404	0	0	NA	0	0.178571428571429	0.00256087991177328	0	0	0	0	0	0
111283364	111286146	451	451	0	0	1	0.982262125519597	0.885835095137421	1	1	1	0	0
111283400	111284404	0	0	NA	0	0.18	0.00321956242906536	0	0	0	0	0	0
111283400	111286146	0	0	NA	0	0.310344827586207	0.00943854045190682	0	0.0911888111888112	0	0	0	0
111284512	111286146	0	0	NA	0	0.0892857142857143	0.000224901043540842	0	0	0	0	0	0
111284827	111286146	0	0	NA	0	1	0.208843109032026	0	1	0	0	0	0
111286241	111288353	676	687	0	0	1	0.995428688149398	1	1	0.974602136743815	0.993374573590974	0	0
111286241	111300747	11	687	0	0	0.128571428571429	0.00205242016294412	0	0	0.00662542640902612	0.0253978632561849	0	0
111288444	111292117	0	0	NA	0	0.942622950819672	0.00248068521961957	0	0	0	0	0	0
111288444	111293733	0	0	NA	0	0.0675675675675676	0.000170195384301178	0	0	0	0	0	0
111288444	111300747	913	913	0	0.0573770491803279	1	0.997349119396079	1	1	1	1	0	0
111292295	111300747	0	0	NA	0	1	0.00755667506297229	0	0	0	0	0	0
111300820	111301477	0	0	NA	0	0.00714285714285714	1.79920834832674e-05	0	0	0	0	0	0
111300848	111301477	1178	1178	0	0.992857142857143	1	0.999982007916517	1	1	1	1	0	0
111301533	111302990	960	960	0	1	1	1	1	1	1	1	0	0
111303291	111303333	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111304865	111304959	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
111316258	111320856	0	0	NA	0	1	0.0125944584382872	0	0	0	0	0	0
111320763	111320856	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
111320949	111328182	0	0	NA	0	1	0.0259445843828715	0	0	0	0	0	0
111320949	111342755	0	0	NA	0	0.7	0.0017632241813602	0	0	0	0	0	0
111328294	111339862	0	0	NA	0	1	0.0125944584382872	0	0	0	0	0	0
111328294	111342755	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
111337672	111339293	71	322	0	0	0	NA	NA	NA	0.175213570369185	0.265780218450691	1	0.220496894409938
111337672	111339862	251	322	0	0	0	NA	NA	NA	0.734219781549309	0.824786429630815	1	0.779503105590062
111339477	111339862	52	52	0	0	1	0.00503778337531486	0	0	1	1	0	0
111339933	111342755	192	192	0	0	1	0.0277078085642317	0	0	1	1	0	0
111342932	111344082	141	141	0	0	1	0.0831234256926952	0	1	1	1	0	0
112398139	112399065	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112399174	112401068	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112401165	112432443	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112432522	112434484	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112690456	112785134	139	139	0	0	1	0.309823677581864	0	1	1	1	0	0
112760140	112785134	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112785258	112785913	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112785258	112804956	218	218	0	0	1	0.485780450150321	0	1	1	1	0	0
112785258	112806212	0	0	NA	0	0.145161290322581	0.000365645567563175	0	0	0	0	0	0
112785914	112786528	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112805047	112806212	396	396	0	0	1	0.55919395465995	0	1	1	1	0	0
112806294	112809750	0	0	NA	0	0.0662983425414365	0.000166998343933089	0	0	0	0	0	0
112806294	112810618	554	554	0	0	1	0.606166215042177	0	1	1	1	0	0
112806294	112816082	0	0	NA	0	0.285714285714286	0.000719683339330694	0	0	0	0	0	0
112809927	112810618	0	0	NA	0	1	0.0151133501259446	0	0	0	0	0	0
112810727	112816082	513	513	0	0	1	0.72544080604534	0	1	1	1	0	0
112816212	112818487	0	0	NA	0	0.4	0.00100755667506297	0	0	0	0	0	0
112816212	112819303	455	455	0	0	1	0.646347607052897	0	1	1	1	0	0
112818603	112819303	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
112819408	112819899	383	383	0	0	1	0.758186397984887	0	1	1	1	0	0
112819951	112820117	0	0	NA	0	0.166666666666667	0.000607792272892465	0	0	0	0	0	0
112819951	112823344	439	439	0	0	1	0.704681880271188	0	1	1	1	0	0
112823410	112824343	453	453	0	0	1	0.768261964735516	0	1	1	1	0	0
112824426	112825429	354	354	0	0	1	0.717884130982368	0	1	1	1	0	0
112825581	112826693	335	335	0	0	1	0.763224181360202	0	1	1	1	0	0
112826892	112831374	443	443	0	0	1	0.755667506297229	0	1	1	1	0	0
112831549	112832859	344	344	0	0	1	0.63727959697733	0	1	1	1	0	0
112833024	112834588	426	426	0	0	1	0.785005185953475	0	1	1	1	0	0
112833769	112834588	0	0	NA	0	0.352941176470588	0.000889020595643799	0	0	0	0	0	0
112834661	112836177	482	482	0	0	1	0.790931989924433	0	1	1	1	0	0
112836252	112841663	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112836252	112842275	459	459	0	0	1	0.783375314861461	0	1	1	1	0	0
112842380	112851036	314	314	0	0	1	0.780086761824797	0	1	1	1	0	0
112842380	112854278	0	0	NA	0	0.222222222222222	0.000769661349006437	0	0	0	0	0	0
112851219	112854278	211	211	0	0	1	0.717884130982368	0	1	1	1	0	0
112853040	112854278	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112854531	112855536	0	0	NA	0	0.333333333333333	0.000839630562552477	0	0	0	0	0	0
112854531	112855910	197	197	0	0	1	0.689336691855584	0	1	1	1	0	0
112856086	112857817	182	182	0	0	1	0.652392947103275	0	1	1	1	0	0
112857921	112858144	210	210	0	0	1	0.762818997146994	0	1	1	1	0	0
112857921	112859392	0	0	NA	0	0.461538461538462	0.00292407590086465	0	0	0	0	0	0
112858291	112859392	426	426	0	0	1	0.702770780856423	0	1	1	1	0	0
112858291	112860286	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112859453	112860286	459	459	0	0	1	0.931989924433249	0	1	1	1	0	0
112860415	112862439	250	264	0	0	1	0.820182032800049	0	1	0.919937321983738	0.974002071955656	0	0
112860415	112871734	14	264	0	0	0.461538461538462	0.0034955490639304	0	0	0.0259979280443435	0.0800626780162625	0	0
112862576	112871734	330	330	0	0	1	0.856423173803526	0	1	1	1	0	0
112871801	112873572	387	387	0	0	1	0.944584382871537	0	1	1	1	0	0
112873078	112873106	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112873107	112873136	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112873227	112873255	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
112873677	112875775	319	319	0	0	1	0.869017632241814	0	1	1	1	0	0
112875942	112876362	0	0	NA	0	0.461538461538462	0.00116256539430343	0	0	0	0	0	0
112875942	112876478	0	0	NA	0	0.073394495412844	0.000184872784415224	0	0	0	0	0	0
112875942	112876481	0	0	NA	0	0.666666666666667	0.0024664147774979	0	0	0	0	0	0
112875942	112878216	39	276	0	0	1	0.0354061649467564	0	0.249299719887955	0.100208407246082	0.182400288406092	0	0
112875942	112880545	15	276	0	0	1	0.182568270297636	0	1	0.027601857422266	0.081093794751647	0	0
112875942	112881812	45	276	0	0	0.368421052631579	0.00311019970062132	0	0	0.119461725251559	0.20662523127018	0	0
112875942	112881815	62	276	0	0	1	0.0290186618300235	0	0.266081871345029	0.175400273460676	0.273875088858165	0	0
112875942	112881875	115	276	0	0	1	0.264974537926177	0	1	0.35850266121836	0.474830672114973	0	0
112878304	112881815	11	39	0	0	1	0.00251889168765743	0	0	0.140818823577711	0.423283740524853	0	0
112878304	112881875	28	39	0	0	1	0.00755667506297229	0	0	0.576716259475147	0.859181176422289	0	0
112880288	112880545	0	0	NA	0	1	0.0100755667506297	0	0	0	0	0	0
112880650	112881812	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
112880650	112881815	10	33	0	0	1	0.00251889168765743	0	0	0.146229212236312	0.459831393824294	0	0
112880650	112881875	23	33	0	0	1	0.0680100755667506	0	1	0.540168606175706	0.853770787763688	0	0
112894432	112902198	0	0	NA	0	1	0.0226700251889169	0	0	0	0	0	0
112902372	112909252	0	0	NA	0	0.238095238095238	0.000599736116108912	0	0	0	0	0	0
112902372	112929543	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112902372	112960655	0	0	NA	0	0.333333333333333	0.000839630562552477	0	0	0	0	0	0
112902372	113014762	0	0	NA	0	1	0.0187117668225981	0	0	0	0	0	0
112917525	112929543	0	0	NA	0	1	0.00251889168765743	0	0	0	0	0	0
112968715	113014762	0	0	NA	0	1	0.0108143750586903	0	0	0	0	0	0
112969459	113014762	0	0	NA	0	1	0.0921672897529786	0	1	0	0	0	0
112969542	113014762	0	0	NA	0	0.116279069767442	0.000292894382285748	0	0	0	0	0	0
112970201	113014762	0	0	NA	0	1	0.00503778337531486	0	0	0	0	0	0
112979759	112979935	0	0	NA	0	0.0705882352941176	0.00017780411912876	0	0	0	0	0	0
